도봉구,성북구,은평구,종로구,강동구,관악구,구로구,동작구,양천구,강북구,광진구,영등포구,성동구,노원구,용산구,서대문구,중랑구,중구,마포구,강서구,금천구,송파구,강남구,서초구,동대문구,서울시전체
1.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0
1.0,0.0,2.0,0.0,2.0,3.0,4.0,0.0,4.0,1.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,27.0
0.0,0.0,2.0,0.0,0.0,1.0,3.0,1.0,9.0,1.0,0.0,1.0,3.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,26.0
0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,13.0
0.0,0.0,0.0,0.0,0.0,1.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,17.0
0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,12.0
1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,1.0,0.0,18.0
1.0,0.0,1.0,0.0,1.0,5.0,1.0,0.0,1.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,25.0
12.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,30.0
0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,12.0
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,7.0
1.0,0.0,3.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,12.0
11.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,23.0
2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,17.0
2.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,14.0
2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,13.0
1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0
3.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,8.0
0.0,0.0,0.0,0.0,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,16.0
0.0,0.0,1.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0
0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,14.0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,9.0
0.0,0.0,1.0,0.0,2.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0
0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,10.0
0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,16.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,6.0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
0.0,1.0,0.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,12.0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,7.0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,9.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,0.0,10.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,21.0
0.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,5.0,0.0,0.0,1.0,17.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,1.0,11.0
1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,19.0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,0.0,0.0,11.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,6.0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0
0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,9.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0
1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,9.0
1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,7.0
2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,0.0,14.0
1.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,12.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0
1.0,0.0,3.0,0.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,12.0
0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,22.0
1.0,8.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,4.0,2.0,34.0
1.0,15.0,1.0,0.0,5.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,4.0,1.0,3.0,1.0,1.0,6.0,2.0,0.0,6.0,5.0,8.0,3.0,70.0
9.0,39.0,5.0,0.0,2.0,5.0,0.0,1.0,2.0,9.0,7.0,1.0,1.0,14.0,4.0,1.0,8.0,0.0,0.0,7.0,3.0,7.0,3.0,2.0,6.0,136.0
3.0,18.0,2.0,2.0,5.0,0.0,0.0,1.0,1.0,3.0,3.0,0.0,1.0,15.0,3.0,0.0,5.0,1.0,4.0,6.0,0.0,8.0,1.0,0.0,3.0,85.0
3.0,22.0,5.0,0.0,5.0,2.0,2.0,11.0,3.0,8.0,4.0,1.0,0.0,10.0,0.0,1.0,9.0,1.0,3.0,2.0,1.0,10.0,2.0,1.0,6.0,112.0
4.0,20.0,6.0,4.0,8.0,5.0,6.0,5.0,4.0,8.0,3.0,3.0,2.0,9.0,4.0,3.0,9.0,1.0,8.0,2.0,1.0,11.0,6.0,6.0,6.0,144.0
2.0,18.0,11.0,4.0,15.0,3.0,2.0,5.0,2.0,9.0,2.0,2.0,0.0,9.0,0.0,4.0,3.0,0.0,2.0,4.0,0.0,14.0,5.0,3.0,5.0,124.0
6.0,9.0,10.0,3.0,4.0,3.0,5.0,2.0,2.0,2.0,3.0,1.0,4.0,6.0,2.0,0.0,7.0,4.0,2.0,14.0,2.0,12.0,5.0,6.0,6.0,120.0
1.0,8.0,8.0,2.0,3.0,4.0,8.0,4.0,6.0,6.0,7.0,1.0,3.0,4.0,2.0,6.0,2.0,2.0,8.0,7.0,2.0,12.0,5.0,4.0,6.0,121.0
3.0,15.0,11.0,1.0,12.0,4.0,2.0,9.0,4.0,4.0,2.0,6.0,1.0,14.0,4.0,1.0,5.0,1.0,4.0,7.0,1.0,5.0,7.0,7.0,4.0,134.0
0.0,8.0,6.0,2.0,4.0,2.0,4.0,1.0,9.0,2.0,1.0,3.0,2.0,4.0,5.0,2.0,8.0,3.0,3.0,6.0,3.0,5.0,5.0,1.0,4.0,93.0
6.0,10.0,6.0,1.0,10.0,8.0,2.0,1.0,6.0,2.0,6.0,4.0,2.0,17.0,3.0,4.0,13.0,0.0,2.0,2.0,2.0,8.0,5.0,5.0,3.0,128.0
1.0,5.0,9.0,4.0,5.0,9.0,3.0,3.0,8.0,5.0,7.0,14.0,5.0,6.0,2.0,6.0,5.0,1.0,8.0,12.0,7.0,6.0,7.0,5.0,4.0,147.0
2.0,8.0,4.0,2.0,2.0,7.0,8.0,6.0,2.0,0.0,1.0,0.0,0.0,18.0,3.0,4.0,4.0,1.0,2.0,10.0,3.0,8.0,2.0,2.0,0.0,99.0
4.0,7.0,9.0,3.0,7.0,14.0,7.0,8.0,3.0,7.0,4.0,7.0,0.0,17.0,4.0,2.0,4.0,2.0,12.0,4.0,1.0,16.0,4.0,3.0,2.0,151.0
6.0,6.0,1.0,0.0,2.0,10.0,2.0,12.0,3.0,4.0,5.0,5.0,0.0,7.0,1.0,5.0,4.0,3.0,2.0,4.0,3.0,14.0,4.0,6.0,2.0,111.0
2.0,7.0,9.0,4.0,1.0,8.0,6.0,15.0,9.0,3.0,6.0,13.0,2.0,18.0,0.0,5.0,7.0,2.0,3.0,6.0,2.0,12.0,4.0,3.0,6.0,153.0
7.0,4.0,3.0,0.0,2.0,5.0,1.0,13.0,1.0,4.0,2.0,0.0,1.0,7.0,0.0,1.0,2.0,1.0,1.0,4.0,2.0,1.0,2.0,0.0,2.0,66.0
5.0,6.0,3.0,2.0,2.0,10.0,0.0,4.0,6.0,7.0,0.0,0.0,2.0,11.0,2.0,1.0,6.0,0.0,3.0,7.0,1.0,3.0,12.0,5.0,1.0,99.0
3.0,4.0,7.0,2.0,4.0,6.0,0.0,0.0,2.0,6.0,4.0,3.0,2.0,4.0,1.0,3.0,6.0,0.0,1.0,5.0,1.0,1.0,9.0,4.0,5.0,83.0
1.0,2.0,3.0,0.0,7.0,10.0,1.0,2.0,1.0,2.0,2.0,4.0,1.0,5.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,2.0,4.0,2.0,1.0,62.0
2.0,2.0,1.0,0.0,3.0,5.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,3.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,1.0,40.0
2.0,1.0,4.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,2.0,2.0,3.0,3.0,1.0,4.0,1.0,1.0,3.0,5.0,2.0,1.0,50.0
1.0,4.0,2.0,0.0,5.0,4.0,0.0,1.0,3.0,2.0,2.0,3.0,1.0,3.0,0.0,2.0,5.0,0.0,2.0,3.0,1.0,6.0,3.0,1.0,0.0,54.0
1.0,2.0,6.0,0.0,2.0,7.0,0.0,5.0,2.0,1.0,0.0,2.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,41.0
4.0,5.0,4.0,2.0,1.0,5.0,3.0,4.0,1.0,2.0,2.0,7.0,2.0,3.0,1.0,3.0,4.0,0.0,3.0,5.0,1.0,6.0,2.0,4.0,1.0,75.0
1.0,2.0,5.0,0.0,2.0,7.0,1.0,3.0,1.0,1.0,4.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,43.0
3.0,0.0,4.0,7.0,2.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,34.0
1.0,1.0,4.0,3.0,1.0,6.0,1.0,2.0,1.0,3.0,2.0,2.0,2.0,2.0,1.0,4.0,1.0,1.0,0.0,6.0,1.0,4.0,1.0,3.0,3.0,56.0
1.0,0.0,3.0,2.0,1.0,11.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,5.0,2.0,0.0,37.0
3.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,4.0,3.0,0.0,0.0,29.0
2.0,2.0,2.0,0.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,1.0,6.0,4.0,2.0,0.0,37.0
1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,3.0,7.0,2.0,1.0,33.0
0.0,2.0,1.0,1.0,0.0,2.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,6.0,2.0,3.0,1.0,0.0,1.0,3.0,0.0,6.0,1.0,3.0,2.0,44.0
2.0,1.0,4.0,0.0,2.0,6.0,4.0,6.0,4.0,4.0,3.0,5.0,1.0,2.0,0.0,3.0,3.0,0.0,1.0,4.0,0.0,5.0,8.0,2.0,4.0,74.0
2.0,1.0,1.0,0.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,3.0,3.0,0.0,5.0,3.0,2.0,0.0,36.0
0.0,2.0,2.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,5.0,3.0,0.0,30.0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,4.0,1.0,0.0,17.0
0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,20.0
1.0,0.0,3.0,0.0,0.0,5.0,1.0,4.0,3.0,1.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,5.0,5.0,2.0,1.0,0.0,1.0,0.0,39.0
8.0,3.0,0.0,2.0,1.0,4.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,2.0,1.0,0.0,0.0,38.0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,2.0,1.0,0.0,21.0
16.0,4.0,3.0,2.0,1.0,7.0,6.0,4.0,1.0,0.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,5.0,2.0,64.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,11.0
8.0,2.0,1.0,0.0,2.0,6.0,2.0,4.0,0.0,0.0,1.0,3.0,0.0,1.0,4.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,43.0
0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0
6.0,4.0,1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,5.0,26.0
0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.0
0.0,0.0,0.0,0.0,1.0,6.0,2.0,2.0,0.0,0.0,1.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,0.0,3.0,29.0
0.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,0.0,1.0,0.0,1.0,20.0
1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0
0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0
1.0,0.0,0.0,0.0,2.0,4.0,1.0,2.0,0.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,18.0
0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,16.0
4.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,6.0,35.0
0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,17.0
5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,18.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,20.0
1.0,0.0,0.0,0.0,2.0,5.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,4.0,4.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,30.0
1.0,1.0,0.0,1.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,13.0
0.0,1.0,1.0,1.0,0.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,0.0,0.0,1.0,3.0,0.0,3.0,24.0
0.0,0.0,3.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,19.0
